Product ID,Stars,Product Name,Review
180,2,Quokka-themed keychain,"Not the best quokka-themed keychain out there. It has a few good points, but overall it's not worth the price."
180,3,Quokka-themed keychain,"An average quokka-themed keychain. It does the job, but there's nothing special about it. Could be better with some improvements."
180,4,Quokka-themed keychain,"Really good quokka-themed keychain! There are a couple of minor issues, but overall it's a great product."
180,5,Quokka-themed keychain,Absolutely fantastic! This quokka-themed keychain is everything I hoped for and more. Highly recommended!
181,1,Quokka Friendly keychain,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka friendly keychain.
181,2,Quokka Friendly keychain,"Not the best quokka friendly keychain out there. It has a few good points, but overall it's not worth the price."
181,3,Quokka Friendly keychain,"An average quokka friendly keychain. It does the job, but there's nothing special about it. Could be better with some improvements."
181,4,Quokka Friendly keychain,"Really good quokka friendly keychain! There are a couple of minor issues, but overall it's a great product."
181,5,Quokka Friendly keychain,Absolutely fantastic! This quokka friendly keychain is everything I hoped for and more. Highly recommended!
182,1,Quokka and pillow Combo,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka and pillow combo.
182,2,Quokka and pillow Combo,"Not the best quokka and pillow combo out there. It has a few good points, but overall it's not worth the price."
182,3,Quokka and pillow Combo,"An average quokka and pillow combo. It does the job, but there's nothing special about it. Could be better with some improvements."
182,4,Quokka and pillow Combo,"Really good quokka and pillow combo! There are a couple of minor issues, but overall it's a great product."
182,5,Quokka and pillow Combo,Absolutely fantastic! This quokka and pillow combo is everything I hoped for and more. Highly recommended!
183,1,sticker - Quokka Edition,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a sticker - quokka edition.
183,2,sticker - Quokka Edition,"Not the best sticker - quokka edition out there. It has a few good points, but overall it's not worth the price."
183,3,sticker - Quokka Edition,"An average sticker - quokka edition. It does the job, but there's nothing special about it. Could be better with some improvements."
183,4,sticker - Quokka Edition,"Really good sticker - quokka edition! There are a couple of minor issues, but overall it's a great product."
183,5,sticker - Quokka Edition,Absolutely fantastic! This sticker - quokka edition is everything I hoped for and more. Highly recommended!
184,1,Handmade t-shirt with Quokka Design,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a handmade t-shirt with quokka design.
184,2,Handmade t-shirt with Quokka Design,"Not the best handmade t-shirt with quokka design out there. It has a few good points, but overall it's not worth the price."
184,3,Handmade t-shirt with Quokka Design,"An average handmade t-shirt with quokka design. It does the job, but there's nothing special about it. Could be better with some improvements."
184,4,Handmade t-shirt with Quokka Design,"Really good handmade t-shirt with quokka design! There are a couple of minor issues, but overall it's a great product."
184,5,Handmade t-shirt with Quokka Design,Absolutely fantastic! This handmade t-shirt with quokka design is everything I hoped for and more. Highly recommended!
185,1,Quokka and poster Combo,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka and poster combo.
185,2,Quokka and poster Combo,"Not the best quokka and poster combo out there. It has a few good points, but overall it's not worth the price."
185,3,Quokka and poster Combo,"An average quokka and poster combo. It does the job, but there's nothing special about it. Could be better with some improvements."
185,4,Quokka and poster Combo,"Really good quokka and poster combo! There are a couple of minor issues, but overall it's a great product."
185,5,Quokka and poster Combo,Absolutely fantastic! This quokka and poster combo is everything I hoped for and more. Highly recommended!
186,1,Quokka and mug Combo,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka and mug combo.
186,2,Quokka and mug Combo,"Not the best quokka and mug combo out there. It has a few good points, but overall it's not worth the price."
186,3,Quokka and mug Combo,"An average quokka and mug combo. It does the job, but there's nothing special about it. Could be better with some improvements."
186,4,Quokka and mug Combo,"Really good quokka and mug combo! There are a couple of minor issues, but overall it's a great product."
186,5,Quokka and mug Combo,Absolutely fantastic! This quokka and mug combo is everything I hoped for and more. Highly recommended!
187,1,Quokka Adventure: poster Edition,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka adventure: poster edition.
187,2,Quokka Adventure: poster Edition,"Not the best quokka adventure: poster edition out there. It has a few good points, but overall it's not worth the price."
187,3,Quokka Adventure: poster Edition,"An average quokka adventure: poster edition. It does the job, but there's nothing special about it. Could be better with some improvements."
187,4,Quokka Adventure: poster Edition,"Really good quokka adventure: poster edition! There are a couple of minor issues, but overall it's a great product."
187,5,Quokka Adventure: poster Edition,Absolutely fantastic! This quokka adventure: poster edition is everything I hoped for and more. Highly recommended!
188,1,Quokka Lover's socks,This product is extremely disappointing. The quality is poor and it doesn't live up to the expectations for a quokka lover's socks.
188,2,Quokka Lover's socks,"Not the best quokka lover's socks out there. It has a few good points, but overall it's not worth the price."
188,3,Quokka Lover's socks,"An average quokka lover's socks. It does the job, but there's nothing special about it. Could be better with some improvements."
188,4,Quokka Lover's socks,"Really good quokka lover's socks! There are a couple of minor issues, but overall it's a great product."
188,5,Quokka Lover's socks,Absolutely fantastic! This quokka lover's socks is everything I hoped for and more. Highly recommended!
